1810.794  86.260  V  05:51:03.787  1.108222  1816.374  85.844  INDEF  INDEF
1784.835  40.130  V  05:51:03.787  1.108222  1784.748  40.689  18.443  0.014
1885.938  118.928  V  05:51:03.787  1.108222  1893.665  121.232  23.582  1.749
1761.076  20.702  V  05:51:03.787  1.108222  1760.788  20.949  16.609  0.003
1858.323  108.112  V  05:51:03.787  1.108222  1858.068  108.733  20.055  0.053
2024.018  61.944  V  05:51:03.787  1.108222  2018.664  58.111  22.776  7.101
1997.580  0.971  V  05:51:03.787  1.108222  1998.483  1.484  INDEF  INDEF
1901.703  48.030  V  05:51:03.787  1.108222  1899.485  51.909  21.181  1.323
1905.978  39.745  V  05:51:03.787  1.108222  1905.847  38.100  INDEF  INDEF
1639.491  204.120  V  05:51:03.787  1.108222  1639.423  204.177  19.741  0.022
1877.766  74.737  V  05:51:03.787  1.108222  1880.220  67.852  19.282  0.199
1726.859  8.090  V  05:51:03.787  1.108222  1726.695  8.395  INDEF  INDEF
1668.855  9.278  V  05:51:03.787  1.108222  1668.882  9.655  17.731  0.006
1667.802  1.698  V  05:51:03.787  1.108222  1668.468  1.308  INDEF  INDEF
1648.665  34.449  V  05:51:03.787  1.108222  1648.858  34.783  18.253  0.007
1897.373  222.881  V  05:51:03.787  1.108222  1897.273  222.990  16.713  0.002
1689.622  121.357  V  05:51:03.787  1.108222  1689.688  121.198  18.701  0.009
1345.718  146.161  V  05:51:03.787  1.108222  1345.437  146.092  17.118  0.003
1506.723  48.565  V  05:51:03.787  1.108222  1506.996  48.285  20.994  0.065
1287.618  2.013  V  05:51:03.787  1.108222  1287.686  2.398  INDEF  INDEF
1331.863  86.706  V  05:51:03.787  1.108222  1332.407  87.223  21.474  0.104
1564.319  65.266  V  05:51:03.787  1.108222  1564.182  64.499  19.530  0.018
1313.605  174.196  V  05:51:03.787  1.108222  1313.672  174.381  20.243  0.033
1334.669  157.247  V  05:51:03.787  1.108222  1334.740  157.372  18.996  0.012
1356.300  198.506  V  05:51:03.787  1.108222  1356.368  198.592  17.155  0.002
1340.731  175.392  V  05:51:03.787  1.108222  1340.755  175.337  20.988  0.067
1371.941  226.026  V  05:51:03.787  1.108222  1372.639  226.857  22.396  0.229
1255.050  132.454  V  05:51:03.787  1.108222  1254.912  132.660  21.203  0.077
1540.816  229.430  V  05:51:03.787  1.108222  1540.888  229.111  21.603  0.127
1280.999  27.558  V  05:51:03.787  1.108222  1280.995  27.591  18.912  0.010
1546.151  116.298  V  05:51:03.787  1.108222  1545.965  115.194  21.801  0.146
1270.930  74.632  V  05:51:03.787  1.108222  1270.869  74.830  19.478  0.017
893.424  32.994  V  05:51:03.787  1.108222  893.586  33.068  20.815  0.054
901.440  95.778  V  05:51:03.787  1.108222  901.762  95.958  19.269  0.015
865.910  196.678  V  05:51:03.787  1.108222  866.241  196.564  21.390  0.092
889.746  28.109  V  05:51:03.787  1.108222  893.586  33.068  20.815  0.054
844.792  127.725  V  05:51:03.787  1.108222  845.687  127.148  24.794  2.095
916.706  153.084  V  05:51:03.787  1.108222  917.364  154.441  21.201  0.079
1093.568  224.556  V  05:51:03.787  1.108222  1093.128  225.012  19.435  0.017
1171.111  153.275  V  05:51:03.787  1.108222  1171.117  153.587  19.726  0.023
1054.980  83.739  V  05:51:03.787  1.108222  1055.359  83.401  21.832  0.137
962.175  108.817  V  05:51:03.787  1.108222  962.145  108.960  19.078  0.012
1085.972  149.915  V  05:51:03.787  1.108222  1086.017  149.997  19.777  0.024
1114.965  41.145  V  05:51:03.787  1.108222  1115.449  40.942  21.800  0.134
992.849  189.348  V  05:51:03.787  1.108222  993.262  189.382  19.706  0.022
1068.144  73.523  V  05:51:03.787  1.108222  1068.310  73.315  19.731  0.021
1109.410  2.042  V  05:51:03.787  1.108222  1109.701  2.017  INDEF  INDEF
991.979  40.861  V  05:51:03.787  1.108222  992.171  40.998  20.268  0.034
824.654  226.965  V  05:51:03.787  1.108222  824.996  226.931  18.871  0.010
756.456  83.420  V  05:51:03.787  1.108222  756.296  83.377  18.412  0.007
746.897  146.817  V  05:51:03.787  1.108222  747.677  146.699  21.502  0.105
521.964  27.027  V  05:51:03.787  1.108222  523.003  27.887  19.997  0.029
722.900  139.360  V  05:51:03.787  1.108222  723.729  138.752  20.552  0.044
459.567  212.420  V  05:51:03.787  1.108222  458.724  212.384  21.261  0.080
512.609  121.152  V  05:51:03.787  1.108222  512.792  121.315  19.020  0.013
508.388  128.539  V  05:51:03.787  1.108222  508.129  127.607  19.090  0.012
501.971  98.592  V  05:51:03.787  1.108222  501.898  98.607  17.492  0.003
814.908  107.199  V  05:51:03.787  1.108222  815.042  107.234  19.707  0.022
814.563  41.948  V  05:51:03.787  1.108222  814.761  41.910  17.348  0.003
540.322  47.776  V  05:51:03.787  1.108222  540.590  48.392  21.138  0.077
517.579  198.007  V  05:51:03.787  1.108222  517.872  200.778  23.175  0.474
515.807  132.529  V  05:51:03.787  1.108222  515.684  132.015  20.228  0.037
588.293  224.412  V  05:51:03.787  1.108222  588.240  223.852  21.976  0.164
580.390  139.981  V  05:51:03.787  1.108222  580.513  140.108  15.660  0.001
255.757  106.913  V  05:51:03.787  1.108222  255.644  107.260  22.107  0.251
325.401  225.474  V  05:51:03.787  1.108222  324.902  225.264  23.106  0.459
15.688  213.461  V  05:51:03.787  1.108222  19.371  212.476  20.716  1.084
63.837  167.877  V  05:51:03.787  1.108222  64.529  165.019  20.347  0.678
245.954  221.373  V  05:51:03.787  1.108222  245.865  221.498  21.560  0.119
318.005  179.176  V  05:51:03.787  1.108222  317.937  179.218  19.699  0.021
71.277  32.839  V  05:51:03.787  1.108222  71.925  31.845  20.073  0.738
220.851  207.946  V  05:51:03.787  1.108222  220.963  208.007  18.977  0.011
118.526  220.765  V  05:51:03.787  1.108222  119.038  221.193  18.564  0.011
190.526  180.175  V  05:51:03.787  1.108222  190.793  180.472  19.800  0.031
222.841  121.943  V  05:51:03.787  1.108222  223.490  121.569  22.041  0.261
24.625  100.449  V  05:51:03.787  1.108222  25.580  100.369  20.240  0.828
138.273  26.045  V  05:51:03.787  1.108222  138.473  24.871  22.145  4.153
1822.822  608.781  V  05:51:03.787  1.108222  1822.490  609.070  23.042  0.474
