ID,Unnamed: 0,V,e_V,V-R,e_V-R,V-I,e_V-I,abs(V),abs(V-I),abs(V-R),abs(R-I),dif_VI,dif_VR
5231408,1994,15.95,0.012,0.735,0.016,1.44,0.018,7.311937431123281,1.632696,0.8287439999999999,0.803952,1.1735177204319367,1.4411260791897877
5231223,1995,16.303,0.015,0.646,0.021,1.272,0.024,7.664937431123283,1.4646960000000002,0.739744,0.7249520000000003,0.12560943384708612,0.2600809251682543
5231162,1996,12.78,0.002,0.677,0.002,1.34,0.003,4.1419374311232815,1.5326960000000005,0.7707439999999999,0.7619520000000004,3.9338531430617767,4.074594121765731
5231040,1998,17.47,0.044,0.587,0.06,1.1,0.078,8.831937431123281,1.292696,0.680744,0.611952,-1.787618278466538,-1.470709069635439
5230941,2000,16.767,0.024,0.627,0.031,1.229,0.039,8.128937431123282,1.421696,0.720744,0.700952,-0.5215973140193872,-0.38420180093154777
5230909,2003,17.383,0.042,0.617,0.056,1.252,0.065,8.744937431123281,1.4446960000000002,0.710744,0.7339520000000002,-1.0393282766592096,-1.095576402214598
5232625,2008,15.997,0.012,0.432,0.018,0.879,0.025,7.358937431123282,1.071696,0.525744,0.545952,-1.3272345372086116,-1.5332605099569667
5232607,2010,17.52,0.046,1.002,0.054,1.588,0.063,8.881937431123282,1.780696,1.095744,0.684952,0.18889855306403192,2.1854660041004212
5232373,2013,14.591,0.004,0.54,0.006,1.092,0.008,5.952937431123281,1.284696,0.6337440000000001,0.650952,1.055795024528618,0.9508887360336571
5232502,2016,14.417,0.004,0.498,0.006,1.034,0.007,5.778937431123282,1.2266960000000002,0.591744,0.6349520000000002,0.9694160136521743,0.7100453826408772
5232359,2018,12.597,0.001,0.715,0.001,1.401,0.001,3.9589374311232817,1.5936960000000002,0.8087439999999999,0.7849520000000003,4.368124335757987,4.610433102170742
5232318,2019,12.597,0.001,0.715,0.001,1.401,0.001,3.9589374311232817,1.5936960000000002,0.8087439999999999,0.7849520000000003,4.368124335757987,4.610433102170742
5231728,2020,16.13,0.013,0.702,0.018,1.399,0.02,7.491937431123281,1.591696,0.7957439999999998,0.7959520000000002,0.8269543906016015,0.9572864849083942
5231866,2021,15.963,0.012,1.082,0.015,2.361,0.014,7.324937431123281,2.553696,1.175744,1.3779519999999998,4.429645107191721,4.38385015996943
5232250,2025,17.192,0.037,0.477,0.05,1.066,0.065,8.553937431123282,1.2586960000000005,0.5707439999999999,0.6879520000000003,-1.661409054018261,-2.274506020600411
5233533,2026,16.192,0.015,0.593,0.021,1.151,0.026,7.553937431123282,1.3436960000000002,0.686744,0.6569520000000002,-0.2846047433480079,-0.13484246849217207
5233668,2031,15.768,0.01,0.556,0.015,1.119,0.017,7.129937431123283,1.3116960000000002,0.6497440000000001,0.6619520000000001,-0.0014162856309818395,-0.06958448141884244
5233096,2032,16.804,0.024,0.479,0.035,1.131,0.041,8.16593743112328,1.3236960000000002,0.5727439999999999,0.7509520000000003,-0.9844648833314382,-1.8664880443567418
5233004,2033,17.404,0.045,0.502,0.064,1.144,0.075,8.765937431123282,1.336696,0.595744,0.740952,-1.5273001274235387,-2.237200268408343
5233565,2034,17.277,0.037,0.455,0.053,1.004,0.069,8.638937431123283,1.196696,0.5487439999999999,0.6479520000000001,-2.0269122407817575,-2.58054254769248
5233322,2035,16.682,0.023,0.446,0.032,1.037,0.038,8.04393743112328,1.229696,0.539744,0.6899519999999999,-1.282013256313653,-2.0764079319896753
5233056,2037,17.056,0.032,0.572,0.045,1.121,0.056,8.417937431123283,1.313696,0.6657439999999999,0.6479520000000001,-1.2805787692157686,-1.201897836946487
5234120,2038,15.781,0.011,0.45,0.016,1.015,0.02,7.142937431123283,1.207696,0.543744,0.6639520000000001,-0.4807939204882681,-1.1349917885683274
5233862,2040,17.359,0.041,0.339,0.061,0.951,0.078,8.720937431123284,1.143696,0.4327440000000001,0.710952,-2.352534724344597,-3.852982511775717
5234009,2041,17.52,0.046,0.546,0.063,1.32,0.075,8.881937431123282,1.5126960000000005,0.6397440000000001,0.8729520000000002,-0.8894763153131393,-1.9193155841735727
5223020,2045,15.767,0.01,0.754,0.013,1.469,0.015,7.128937431123282,1.6616960000000005,0.8477439999999998,0.8139520000000005,1.4731682395883645,1.7973377088166753
5223469,2046,17.265,0.035,0.605,0.047,1.122,0.063,8.626937431123283,1.3146960000000003,0.698744,0.6159520000000003,-1.4851618546071048,-1.0924688404163136
5223331,2050,15.71,0.01,0.608,0.014,1.243,0.016,7.071937431123283,1.4356960000000003,0.7017439999999999,0.7339520000000004,0.5952940356029437,0.49129946307199823
5224484,2054,17.166,0.033,0.613,0.043,1.295,0.052,8.527937431123283,1.487696,0.706744,0.7809519999999999,-0.6402999824241258,-0.9168202858815064
5224155,2055,16.095,0.013,0.725,0.017,1.417,0.019,7.456937431123281,1.6096960000000002,0.8187439999999999,0.7909520000000003,0.935317802160446,1.2044539938028436
5224115,2057,16.576,0.019,0.662,0.025,1.337,0.032,7.937937431123283,1.5296960000000002,0.755744,0.7739520000000002,0.12538363317074008,0.1379486405262078
5224298,2058,17.563,0.044,0.768,0.056,1.495,0.067,8.924937431123281,1.687696,0.8617440000000001,0.825952,-0.2190614164491116,0.12815388166257335
5223824,2062,15.975,0.011,0.555,0.016,1.098,0.02,7.336937431123282,1.2906960000000005,0.648744,0.6419520000000003,-0.30150754010916625,-0.28634284378130204
5223951,2063,16.934,0.025,0.825,0.031,1.724,0.033,8.295937431123283,1.916696,0.918744,0.9979520000000002,1.2914548261300176,1.2662771757482894
5225958,2069,12.961,0.002,0.479,0.003,0.996,0.003,4.322937431123282,1.188696,0.5727439999999999,0.615952,2.2525423299685867,1.9765119556432564
5225803,2072,15.57,0.009,0.53,0.013,1.147,0.016,6.931937431123282,1.3396960000000002,0.6237440000000001,0.7159520000000001,0.3198623691173621,-0.1263649142722505
5225454,2075,17.481,0.044,0.628,0.058,1.262,0.07,8.842937431123284,1.454696,0.7217439999999999,0.732952,-1.0947998433660544,-1.088682847130726
5225020,2077,16.477,0.017,0.595,0.023,1.227,0.029,7.838937431123282,1.4196960000000003,0.688744,0.7309520000000003,-0.24017240921124916,-0.40058020402310834
5225428,2079,15.432,0.008,0.562,0.011,1.137,0.013,6.7939374311232825,1.329696,0.6557440000000001,0.6739519999999999,0.41394456767137644,0.3248967324601626
5225275,2083,15.842,0.01,0.658,0.014,1.335,0.016,7.203937431123283,1.527696,0.751744,0.775952,0.851064768727511,0.834313384424517
5231006,2088,17.375,0.037,0.448,0.055,1.118,0.067,8.736937431123282,1.3106960000000003,0.541744,0.7689520000000003,-1.6128368879682649,-2.7491935603392754
5231489,2089,17.62,0.049,0.46,0.074,1.073,0.089,8.981937431123283,1.265696,0.553744,0.7119519999999999,-2.058040837096116,-2.873172269659608
5230134,2092,15.293,0.007,0.693,0.009,1.447,0.01,6.654937431123281,1.639696,0.7867439999999999,0.8529520000000002,1.858762610163863,1.7107653574718196
5230027,2094,16.746,0.024,0.618,0.032,1.265,0.039,8.10793743112328,1.457696,0.7117439999999999,0.7459520000000002,-0.34706456088789306,-0.44902381885389087
5230861,2096,16.479,0.017,0.763,0.023,1.503,0.025,7.840937431123281,1.695696,0.856744,0.8389520000000001,0.8967140602871257,1.1669418797200866
5230007,2103,16.06,0.012,0.587,0.018,1.223,0.02,7.421937431123281,1.4156960000000005,0.680744,0.7349520000000003,0.15966298809847057,-0.06070906963543887
5230304,2104,17.302,0.039,0.529,0.055,1.148,0.066,8.663937431123282,1.340696,0.622744,0.7179520000000001,-1.4077525765454384,-1.8682081747446162
5230346,2106,16.014,0.012,0.813,0.015,1.586,0.017,7.3759374311232815,1.7786960000000005,0.906744,0.8719520000000003,1.6871512759314076,2.0800604764761417
5230547,2107,16.812,0.026,0.766,0.033,1.421,0.037,8.173937431123283,1.6136960000000002,0.8597439999999998,0.7539520000000004,0.23457010914400733,0.8610796939801357
5230513,2108,16.709,0.024,0.607,0.03,1.113,0.039,8.070937431123282,1.305696,0.700744,0.6049519999999999,-0.9689583515661289,-0.5172866277935046
5230345,2109,10.991,0.001,0.737,0.001,1.402,0.001,2.352937431123282,1.594696,0.8307439999999999,0.7639520000000002,5.978207576191256,6.418418532109282
5230612,2111,15.074,0.006,0.753,0.009,1.505,0.009,6.435937431123282,1.697696,0.8467439999999999,0.8509519999999999,2.3096466480896325,2.4812529451501533
5232027,2118,16.047,0.012,0.562,0.018,1.166,0.021,7.408937431123283,1.358696,0.6557440000000001,0.7029519999999998,-0.07403027129106743,-0.2901032675398376
5232793,2119,14.692,0.004,0.717,0.006,1.426,0.007,6.053937431123282,1.618696,0.8107439999999999,0.8079520000000002,2.3748596340951256,2.5338651264103316
5232871,2120,17.301,0.037,0.528,0.052,1.035,0.068,8.66293743112328,1.227696,0.6217440000000001,0.605952,-1.9100591579591795,-1.877054684051461
5232796,2122,17.048,0.028,0.579,0.038,1.207,0.046,8.40993743112328,1.3996960000000005,0.672744,0.7269520000000003,-0.8971878981136836,-1.126050391339465
5232641,2123,14.92,0.005,0.469,0.008,0.995,0.01,6.281937431123282,1.187696,0.5627439999999999,0.6249520000000002,0.28896847443117224,-0.08270524256453449
5231984,2125,16.057,0.012,0.644,0.017,1.337,0.019,7.418937431123281,1.5296960000000002,0.737744,0.7919520000000002,0.644383633170742,0.48716130872143726
5232277,2135,16.354,0.017,0.452,0.026,0.816,0.037,7.715937431123281,1.008696,0.545744,0.462952,-1.9843428051097893,-1.6878026264412362
5232261,2137,16.789,0.027,0.618,0.035,1.224,0.042,8.150937431123284,1.4166960000000002,0.7117439999999999,0.7049520000000002,-0.565044059027227,-0.4920238188538937
5232189,2138,17.31,0.035,0.597,0.05,1.33,0.056,8.67193743112328,1.522696,0.690744,0.831952,-0.6377529103325017,-1.2143312571174052
5233944,2148,16.696,0.025,0.487,0.035,1.062,0.044,8.057937431123284,1.2546960000000005,0.5807439999999999,0.6739520000000003,-1.1833611021631567,-1.6785437493037305
5233951,2149,17.581,0.051,0.628,0.07,1.296,0.084,8.942937431123282,1.4886960000000002,0.7217439999999999,0.7669520000000003,-1.0510928696934405,-1.1886828471307238
5233902,2151,16.505,0.017,0.439,0.026,1.02,0.033,7.866937431123281,1.212696,0.5327439999999999,0.6799520000000001,-1.1820631712938923,-1.970257315843143
5233561,2152,16.302,0.015,0.572,0.021,1.119,0.026,7.663937431123282,1.3116960000000002,0.6657439999999999,0.6459520000000003,-0.5354162856309808,-0.44789783694648566
5233207,2153,15.558,0.009,0.417,0.013,0.866,0.017,6.919937431123282,1.058696,0.5107439999999999,0.5479520000000002,-0.9497391664743846,-1.2469261973602022
5233262,2154,14.123,0.003,0.47,0.005,1.005,0.005,5.4849374311232815,1.197696,0.563744,0.6339519999999998,1.1316502649737448,0.7243307876017768
5222843,2161,17.115,0.033,1.069,0.039,1.976,0.041,8.47693743112328,2.168696,1.1627439999999998,1.005952,2.0158454628604954,3.1293175711057515
5222894,2162,15.841,0.014,0.821,0.018,1.699,0.019,7.202937431123281,1.8916960000000005,0.914744,0.9769520000000004,2.2910025726563052,2.32392926705117
5223641,2163,17.121,0.031,0.739,0.039,1.408,0.049,8.48293743112328,1.600696,0.8327439999999999,0.767952,-0.12731721451995348,0.3066969741925316
5223922,2170,16.938,0.025,1.106,0.029,2.112,0.03,8.299937431123281,2.304696,1.199744,1.1049519999999995,2.6547591436480484,3.5963969393950634
5223200,2176,17.045,0.033,0.672,0.042,1.359,0.048,8.406937431123284,1.551696,0.765744,0.785952,-0.25241770869863345,-0.23720217183899983
5223382,2180,17.545,0.081,0.703,0.104,1.154,0.135,8.906937431123284,1.346696,0.7967439999999999,0.549952,-1.6244678992991277,-0.44845067349577405
5223369,2182,17.218,0.034,0.478,0.048,1.038,0.062,8.579937431123282,1.2306960000000002,0.571744,0.6589520000000002,-1.8134921825260397,-2.2904954391853813
5223648,2184,15.277,0.007,0.195,0.011,0.483,0.018,6.638937431123281,0.675696,0.2887439999999999,0.386952,-2.5815719590963058,-3.3050337249653308
5225438,2186,17.495,0.044,0.58,0.058,1.105,0.077,8.856937431123283,1.297696,0.6737439999999999,0.6239520000000001,-1.7904167243446913,-1.563371128793591
5225452,2189,16.397,0.017,0.776,0.022,1.425,0.027,7.758937431123281,1.6176960000000002,0.8697440000000001,0.7479520000000002,0.6658040262476899,1.366308912902701
5224655,2196,17.477,0.039,1.038,0.046,1.971,0.049,8.838937431123282,2.163696,1.131744,1.0319519999999998,1.6365141905399376,2.5201565671827524
5224850,2199,17.089,0.03,0.677,0.039,1.333,0.048,8.45093743112328,1.5256960000000002,0.7707439999999999,0.7549520000000003,-0.4042587844718355,-0.23440587823426817
5225150,2201,16.639,0.025,0.737,0.037,1.012,0.048,8.000937431123281,1.204696,0.8307439999999999,0.373952,-1.3524474531585025,0.7704185321092822
5225908,2202,15.742,0.009,0.519,0.013,1.074,0.017,7.103937431123283,1.2666960000000005,0.612744,0.6539520000000003,-0.1755646322334634,-0.40681926397392854
5225172,2205,11.442,0.001,0.392,0.001,0.825,0.001,2.8039374311232823,1.0176960000000002,0.485744,0.5319520000000002,2.970846566159934,2.61307695815933
5225426,2208,17.466,0.043,0.985,0.053,1.466,0.066,8.827937431123283,1.6586960000000002,1.078744,0.5799520000000002,-0.23785461653851314,2.0999960729198595
5230000,2210,17.044,0.034,0.801,0.044,1.203,0.058,8.405937431123283,1.3956960000000005,0.894744,0.5009520000000003,-0.9104488234468304,0.9433260293904571
5230867,2217,16.265,0.015,0.568,0.021,1.148,0.026,7.626937431123283,1.340696,0.6617439999999999,0.6789520000000002,-0.37075257654543936,-0.4497404617166376
5230042,2220,14.077,0.003,0.733,0.004,1.482,0.004,5.438937431123282,1.6746960000000002,0.8267439999999999,0.8479520000000003,3.2151491652900184,3.295819625198453
5230089,2226,17.501,0.045,0.728,0.058,1.157,0.078,8.862937431123283,1.349696,0.821744,0.527952,-1.5673420372338924,-0.1740077003902698
5230182,2230,16.995,0.029,0.522,0.04,1.058,0.052,8.356937431123283,1.2506960000000005,0.6157440000000001,0.6349520000000002,-1.50033306445434,-1.6302018970658398
5230271,2233,17.194,0.034,0.488,0.049,1.057,0.064,8.555937431123281,1.249696,0.581744,0.6679519999999999,-1.703829168602744,-2.166565088677376
5232236,2237,16.963,0.027,0.554,0.038,1.228,0.047,8.324937431123283,1.4206960000000002,0.6477440000000001,0.7729520000000001,-0.7218842613236855,-1.2841044867125682
5232486,2239,14.237,0.003,0.76,0.004,1.45,0.004,5.598937431123282,1.6426960000000002,0.8537440000000001,0.7889520000000001,2.9268504205794112,3.3817722554695777
5232962,2240,17.622,0.055,0.621,0.075,1.245,0.092,8.983937431123282,1.437696,0.714744,0.722952,-1.3081692199359072,-1.2963862184350274
5232540,2241,16.391,0.018,0.535,0.025,1.081,0.031,7.75293743112328,1.273696,0.628744,0.644952,-0.7932659439271657,-0.8981973871469462
5232753,2243,14.747,0.005,0.471,0.007,0.972,0.009,6.108937431123282,1.164696,0.5647439999999999,0.599952,0.35642083378362344,0.11036364094610107
5232090,2245,15.638,0.01,0.535,0.014,1.068,0.018,6.999937431123282,1.260696,0.628744,0.6319520000000001,-0.09844049244334041,-0.14519738714694785
5232070,2248,17.565,0.048,0.572,0.067,1.343,0.076,8.926937431123283,1.535696,0.6657439999999999,0.8699520000000001,-0.8386878848069603,-1.7108978369464873
5231663,2252,14.392,0.005,-2.893,0.061,-2.505,0.098,5.753937431123282,-2.312304,-2.799256,0.4869519999999996,-24.82228528195416,-43.51783378803457
5231778,2257,15.557,0.009,0.5,0.013,1.056,0.016,6.9189374311232825,1.248696,0.593744,0.654952,-0.0713265187121257,-0.410071016006718
5231984,2258,13.528,0.002,0.722,0.003,1.448,0.003,4.889937431123283,1.640696,0.8157439999999998,0.8249520000000001,3.627793022416512,3.7438842954338867
5231784,2259,17.214,0.036,0.617,0.049,1.093,0.061,8.57593743112328,1.285696,0.710744,0.5749519999999999,-1.5627523127761318,-0.9265764022145975
5231984,2260,13.528,0.002,0.722,0.003,1.448,0.003,4.889937431123283,1.640696,0.8157439999999998,0.8249520000000001,3.627793022416512,3.7438842954338867
5233987,2265,15.024,0.011,0.606,0.015,1.267,0.017,6.385937431123281,1.459696,0.6997439999999999,0.759952,1.3834196731650996,1.1581239373035404
5233425,2267,15.109,0.007,0.715,0.01,1.383,0.01,6.470937431123282,1.575696,0.8087439999999999,0.7669520000000001,1.7824283014233888,2.098433102170741
5233354,2270,15.234,0.007,0.464,0.01,0.968,0.013,6.595937431123282,1.160696,0.557744,0.6029519999999999,-0.14900368680388532,-0.4469330030065244
5212169,2,18.973,0.076,0.441,0.1,1.308,0.11,10.33493743112328,1.5006960000000005,0.5347439999999999,0.9659520000000004,-2.3926996790202315,-4.417998921509361
5212977,3,18.754,0.035,0.813,0.041,1.633,0.044,10.115937431123283,1.825696,0.906744,0.918952,-0.8719522808540958,-0.6599395235238603
5212097,4,17.784,0.197,0.568,0.235,1.391,0.222,9.14593743112328,1.583696,0.6617439999999999,0.921952,-0.8597716194756941,-1.9687404617166342
5212792,7,17.705,0.013,0.707,0.017,1.403,0.019,9.06693743112328,1.595696,0.8007439999999999,0.7949520000000001,-0.7317103377849321,-0.5714339314212715
5213466,9,20.088,0.108,1.045,0.122,2.219,0.122,11.449937431123285,2.411696,1.1387439999999998,1.272952,-0.14441529538358466,-0.03470649690903471
5214111,10,20.404,0.15,0.969,0.172,1.782,0.19,11.765937431123282,1.974696,1.062744,0.911952,-1.9643019097334875,-0.9702744791686229
5213254,11,18.562,0.028,1.265,0.03,2.833,0.029,9.923937431123283,3.025696,1.358744,1.666952,3.197123972352749,3.156583716043917
5214179,12,19.267,0.052,1.022,0.06,1.96,0.062,10.628937431123282,2.152696,1.115744,1.0369519999999997,-0.19170295586018682,0.6011321471089168
5214101,13,17.91,0.017,0.89,0.02,1.716,0.022,9.271937431123282,1.908696,0.983744,0.9249520000000002,0.2856229928864398,0.8565293494304633
5214079,15,20.084,0.113,1.097,0.127,1.825,0.14,11.445937431123282,2.017696,1.1907439999999998,0.8269520000000001,-1.4877570950319488,0.38033282458368234
5213964,16,21.392,0.343,1.45,0.366,3.288,0.358,12.753937431123282,3.480696,1.543744,1.936952,1.5206972812791442,1.5721118737576134
5214395,17,20.142,0.114,1.601,0.121,1.611,0.155,11.503937431123282,1.803696,1.6947439999999998,0.1089520000000003,-2.3443249280949843,3.7281497714962732
5213341,18,20.594,0.189,1.241,0.207,2.971,0.199,11.955937431123283,3.163696,1.334744,1.828952,1.5307959744183997,0.9524363264387397
5214298,19,17.904,0.015,0.861,0.018,1.723,0.02,9.265937431123282,1.9156960000000005,0.954744,0.9609520000000004,0.3177295911257474,0.6117996955646685
5213321,20,20.751,0.212,0.749,0.26,2.529,0.23,12.112937431123283,2.721696,0.8427439999999999,1.878952,0.14955373574417585,-3.2321213196891883
5214336,21,18.472,0.027,0.818,0.031,1.559,0.035,9.833937431123283,1.751696,0.911744,0.8399520000000003,-0.8758706664649658,-0.33361952371461
5215742,22,19.787,0.08,1.047,0.092,2.385,0.09,11.14893743112328,2.5776959999999995,1.140744,1.4369519999999996,0.6797292018289465,0.2822977381958971
5215699,23,18.225,0.023,0.751,0.027,1.482,0.03,9.586937431123284,1.6746960000000002,0.8447439999999999,0.8299520000000002,-0.9328508347099831,-0.6879271476759694
5215831,24,20.378,0.138,2.109,0.141,2.392,0.152,11.739937431123282,2.584696,2.202744,0.3819519999999996,0.11023994900169498,5.753142836224852
5215742,25,19.787,0.08,1.047,0.092,2.385,0.09,11.14893743112328,2.5776959999999995,1.140744,1.4369519999999996,0.6797292018289465,0.2822977381958971
5215643,27,20.171,0.119,0.978,0.139,1.839,0.145,11.532937431123282,2.031696,1.071744,0.9599519999999996,-1.5242058609228355,-0.662752718103107
5214991,28,18.435,0.026,0.575,0.033,1.236,0.039,9.79693743112328,1.4286960000000002,0.668744,0.7599520000000002,-2.159622276930019,-2.5518005279377256
5214705,29,18.66,0.033,1.108,0.038,1.601,0.041,10.021937431123282,1.793696,1.201744,0.591952,-0.9008517932022944,1.8899232899983271
5215133,30,20.897,0.221,1.593,0.233,2.865,0.236,12.25893743112328,3.057696,1.6867439999999998,1.3709520000000002,0.9482058163647906,2.9277175170324607
5215475,31,18.069,0.018,0.92,0.021,1.828,0.023,9.43093743112328,2.020696,1.013744,1.006952,0.53809248309447,0.9536393271579673
5215019,32,18.784,0.036,1.309,0.041,2.743,0.038,10.14593743112328,2.935696,1.402744,1.5329519999999996,2.7287376834386166,3.2439709394577765
5215362,33,18.7,0.034,0.741,0.045,1.567,0.045,10.06193743112328,1.759696,0.8347439999999999,0.9249520000000002,-1.0726687204315617,-1.254038604324876
5215084,34,18.73,0.032,0.866,0.038,1.747,0.04,10.091937431123284,1.9396960000000003,0.959744,0.9799520000000004,-0.41915926500981193,-0.1707509803521159
5215365,35,19.3,0.053,1.078,0.059,2.055,0.061,10.661937431123285,2.247696,1.171744,1.0759519999999998,0.10137635300942094,1.0153721749760685
5215983,36,17.852,0.014,0.794,0.018,1.595,0.02,9.213937431123282,1.7876960000000002,0.8877439999999999,0.8999520000000003,-0.11602077215443884,0.07282600849567444
5220269,38,20.63,0.179,1.224,0.194,2.432,0.194,11.99193743112328,2.624696,1.317744,1.3069519999999997,-0.01967694646161533,0.7930625230803106
5221098,39,18.994,0.045,0.688,0.056,1.267,0.067,10.355937431123282,1.459696,0.781744,0.6779519999999999,-2.586580326834901,-2.0367560410097134
5220358,40,19.54,0.068,0.771,0.082,1.538,0.089,10.90193743112328,1.7306960000000002,0.864744,0.8659520000000003,-2.0261149563807965,-1.8217613939611894
5221330,41,20.231,0.12,1.024,0.137,2.011,0.144,11.592937431123284,2.203696,1.1177439999999998,1.085952,-0.9795352356048284,-0.3466857899307829
5221133,42,17.908,0.017,0.799,0.02,1.611,0.023,9.269937431123283,1.803696,0.892744,0.9109520000000002,-0.11032492809498606,0.06148676637669759
5220018,44,18.695,0.033,0.773,0.04,1.658,0.042,10.056937431123282,1.850696,0.866744,0.983952,-0.7177163187004609,-0.9587226300484062
5221031,46,20.171,0.122,1.254,0.131,2.154,0.138,11.532937431123282,2.346696,1.3477439999999998,0.9989519999999998,-0.43923302858765645,1.4689783329327284
5221122,48,18.106,0.02,0.826,0.024,1.722,0.027,9.467937431123284,1.914696,0.919744,0.994952,0.1120032868947245,0.1031051306801043
5220855,49,21.034,0.264,1.44,0.278,2.372,0.292,12.39593743112328,2.564696,1.5337439999999998,1.030952,-0.6073355596474492,1.8665429501620334
5222081,51,20.908,0.318,1.178,0.354,2.36,0.355,12.269937431123283,2.552696,1.2717439999999998,1.280952,-0.518452953688616,0.17530789900051502
5222118,54,20.544,0.179,1.234,0.195,2.542,0.195,11.905937431123284,2.734696,1.3277439999999998,1.4069519999999998,0.39483374971729823,0.9517791321653775
5221852,55,18.71,0.032,0.919,0.038,1.761,0.04,10.071937431123285,1.953696,1.012744,0.9409520000000002,-0.3474607199270494,0.3041561730342828
5222210,56,17.992,0.016,1.043,0.019,2.054,0.02,9.353937431123285,2.246696,1.136744,1.1099519999999996,1.4059904512181767,2.045273753431136
5222322,58,18.837,0.048,1.126,0.053,2.186,0.054,10.198937431123282,2.378696,1.2197439999999995,1.158952,0.9995461032440929,1.8519472776812407
5212365,62,18.14,0.019,0.846,0.023,1.709,0.025,9.501937431123284,1.901696,0.939744,0.961952,0.029463911515856367,0.24490422498513809
5212238,63,20.832,0.245,3.683,0.243,2.375,0.268,12.193937431123285,2.567696,3.776744,-1.209048,-0.3960764116337234,3.1108345660032732
5212406,64,19.545,0.071,0.702,0.087,1.548,0.097,10.906937431123284,1.740696,0.7957439999999998,0.9449520000000002,-1.9918896520412979,-2.4577135150916085
5212563,65,20.675,0.183,0.598,0.24,2.354,0.209,12.036937431123285,2.546696,0.6917439999999999,1.854952,-0.30406023220957046,-4.569711780802194
5212966,66,21.326,0.352,1.554,0.367,2.59,0.377,12.687937431123284,2.782696,1.647744,1.1349519999999995,-0.2470672967823866,2.2730790514494146
5212868,67,18.858,0.039,0.796,0.046,1.458,0.051,10.219937431123284,1.6506960000000002,0.8897440000000001,0.7609520000000001,-1.6619656324139793,-0.915298962966677
5212893,68,18.25,0.02,0.705,0.025,1.436,0.028,9.611937431123282,1.628696,0.7987439999999999,0.829952,-1.142647385881217,-1.1349353751556528
5211782,71,19.776,0.12,1.115,0.135,2.431,0.131,11.137937431123282,2.623696,1.208744,1.4149519999999998,0.831288227739206,0.8281408537277457
5211756,73,20.488,0.275,1.664,0.284,3.02,0.289,11.849937431123282,3.212696,1.757744,1.4549519999999998,1.7632185931708353,3.729686406576736
5212065,74,18.872,0.044,1.016,0.049,1.987,0.051,10.233937431123282,2.179696,1.1097439999999998,1.069952,0.2968861248412473,0.9474935837002576
5211996,75,19.337,0.075,1.054,0.084,2.008,0.088,10.698937431123282,2.200696,1.147744,1.0529519999999997,-0.09582621708197614,0.7881902429696055
5211656,77,20.535,0.176,0.961,0.205,1.879,0.214,11.896937431123282,2.071696,1.054744,1.016952,-1.744892799378162,-1.1677735118526016
5214159,78,20.629,0.171,1.195,0.191,2.252,0.195,11.990937431123283,2.4446959999999995,1.288744,1.1559519999999994,-0.5793977456976815,0.5808718082857176
5213941,79,19.694,0.083,1.019,0.095,2.09,0.093,11.05593743112328,2.282696,1.112744,1.1699519999999997,-0.17473329832587403,0.14983017647441166
5213769,81,20.947,0.263,1.051,0.295,2.449,0.286,12.30893743112328,2.641696,1.144744,1.4969519999999996,-0.28521949684324,-0.8457403743166054
5213687,82,20.702,0.189,1.056,0.217,1.982,0.225,12.063937431123284,2.174696,1.149744,1.024952,-1.550390076371686,-0.5608754582570956
5213671,83,19.504,0.065,1.527,0.068,3.054,0.068,10.865937431123283,3.246696,1.620744,1.6259519999999996,2.8339154980324555,3.934854045890761
5213870,84,17.911,0.015,0.909,0.018,1.846,0.019,9.272937431123284,2.038696,1.002744,1.0359519999999998,0.7609933849721919,1.0181199664758491
5213852,85,17.919,0.016,0.922,0.019,1.853,0.02,9.280937431123284,2.045696,1.015744,1.029952,0.7781418381219147,1.1205944559751657
5213903,86,20.76,0.205,0.853,0.24,2.404,0.226,12.121937431123284,2.596696,0.946744,1.6499519999999996,-0.23498608738782778,-2.3139091704830115
5213421,88,21.217,0.339,1.559,0.354,3.093,0.354,12.57893743112328,3.285696,1.652744,1.6329519999999995,1.21934331764664,2.4113910729023704
5214104,89,18.024,0.02,1.002,0.024,1.992,0.024,9.385937431123285,2.184696,1.095744,1.0889519999999997,1.1621373468058742,1.6814660041004181
5214065,90,17.935,0.016,0.891,0.02,1.785,0.021,9.29693743112328,1.977696,0.9847439999999998,0.9929520000000004,0.5156827915939015,0.8401200286407331
5213566,91,18.915,0.038,1.252,0.041,2.432,0.041,10.27693743112328,2.624696,1.345744,1.2789519999999996,1.6953230535383845,2.7106326589527114
5214228,92,20.418,0.144,0.697,0.184,1.884,0.176,11.77993743112328,2.076696,0.7907439999999999,1.2859519999999998,-1.610094645801837,-3.3770795985064783
5213374,93,19.28,0.057,0.967,0.064,1.898,0.069,10.641937431123283,2.090696,1.060744,1.029952,-0.42239623476641697,0.137123453510533
5213005,94,19.405,0.059,0.759,0.073,1.755,0.073,10.766937431123283,1.947696,0.852744,1.094952,-1.0645917773621285,-1.7952913491381253
5213204,95,19.97,0.104,1.054,0.117,1.942,0.122,11.33193743112328,2.134696,1.147744,0.9869519999999998,-0.9575029195147984,0.15519024296960815
5213039,96,20.26,0.139,1.158,0.153,2.307,0.155,11.621937431123284,2.499696,1.2517439999999995,1.247952,-0.035944931741656916,0.6729144741613293
5213123,98,21.023,0.258,1.599,0.269,2.56,0.282,12.384937431123282,2.752696,1.692744,1.0599519999999998,-0.03140070831885744,2.8358190270593386
