1810.409  85.261  V  05:50:07.700  1.110027  1810.471  85.696  22.893  5.286
1784.453  39.124  V  05:50:07.700  1.110027  1784.258  39.739  18.315  0.107
1885.556  117.939  V  05:50:07.700  1.110027  1884.425  119.786  INDEF  INDEF
1760.695  19.691  V  05:50:07.700  1.110027  1760.321  20.090  16.612  0.027
1857.939  107.120  V  05:50:07.700  1.110027  1857.698  108.055  19.621  0.299
2023.649  60.962  V  05:50:07.700  1.110027  2024.624  61.232  INDEF  INDEF
1901.328  47.035  V  05:50:07.700  1.110027  1895.052  48.729  16.441  0.325
1905.604  38.749  V  05:50:07.700  1.110027  1896.946  30.818  16.545  0.401
1639.085  203.119  V  05:50:07.700  1.110027  1638.870  203.434  19.635  0.147
1877.387  73.743  V  05:50:07.700  1.110027  1881.951  67.638  16.839  0.353
1726.476  7.074  V  05:50:07.700  1.110027  1726.438  1.628  INDEF  INDEF
1668.468  8.257  V  05:50:07.700  1.110027  1668.440  7.780  INDEF  INDEF
1667.416  0.676  V  05:50:07.700  1.110027  1667.937  1.156  INDEF  INDEF
1648.275  33.429  V  05:50:07.700  1.110027  1648.427  33.858  18.228  0.053
1896.982  221.906  V  05:50:07.700  1.110027  1896.773  222.155  16.723  0.014
1689.226  120.351  V  05:50:07.700  1.110027  1689.130  120.301  18.755  0.071
1345.298  145.126  V  05:50:07.700  1.110027  1345.016  145.226  17.117  0.016
1506.323  47.533  V  05:50:07.700  1.110027  1506.453  47.224  20.762  0.406
1287.208  0.956  V  05:50:07.700  1.110027  1287.417  1.514  INDEF  INDEF
1331.448  85.663  V  05:50:07.700  1.110027  1331.762  86.118  22.411  1.892
1563.921  64.242  V  05:50:07.700  1.110027  1563.723  63.606  19.665  0.152
1313.181  173.161  V  05:50:07.700  1.110027  1313.282  173.379  20.288  0.288
1334.248  156.212  V  05:50:07.700  1.110027  1334.258  156.525  18.357  0.051
1355.876  197.478  V  05:50:07.700  1.110027  1355.980  197.761  17.172  0.017
1340.308  174.360  V  05:50:07.700  1.110027  1340.412  174.340  20.738  0.397
1371.516  225.002  V  05:50:07.700  1.110027  1375.866  226.171  21.991  1.264
1254.626  131.409  V  05:50:07.700  1.110027  1253.850  131.851  20.680  0.379
1540.401  228.422  V  05:50:07.700  1.110027  1540.354  228.009  20.980  0.512
1280.586  26.503  V  05:50:07.700  1.110027  1280.603  26.668  18.985  0.086
1545.747  115.278  V  05:50:07.700  1.110027  1546.559  113.372  27.116  INDEF
1270.512  73.582  V  05:50:07.700  1.110027  1270.492  74.127  19.673  0.155
892.986  31.904  V  05:50:07.700  1.110027  893.298  31.468  20.857  0.530
900.997  94.696  V  05:50:07.700  1.110027  901.278  95.098  19.185  0.109
865.455  195.604  V  05:50:07.700  1.110027  866.391  195.438  20.923  0.537
889.308  27.018  V  05:50:07.700  1.110027  890.182  26.891  20.955  0.560
844.342  126.641  V  05:50:07.700  1.110027  843.930  124.449  22.529  2.216
916.259  152.010  V  05:50:07.700  1.110027  916.321  154.136  21.182  0.654
1093.125  223.507  V  05:50:07.700  1.110027  1092.723  224.180  19.293  0.113
1170.679  152.224  V  05:50:07.700  1.110027  1170.709  152.647  19.665  0.158
1054.548  82.670  V  05:50:07.700  1.110027  1054.650  82.356  21.493  0.862
961.734  107.742  V  05:50:07.700  1.110027  961.745  108.002  18.997  0.092
1085.535  148.856  V  05:50:07.700  1.110027  1085.558  149.241  19.964  0.203
1114.540  40.076  V  05:50:07.700  1.110027  1115.929  40.050  20.850  0.444
992.403  188.285  V  05:50:07.700  1.110027  992.849  188.436  19.785  0.200
1067.713  72.453  V  05:50:07.700  1.110027  1067.910  72.405  19.914  0.190
1108.989  0.968  V  05:50:07.700  1.110027  1109.350  1.340  INDEF  INDEF
991.547  39.781  V  05:50:07.700  1.110027  991.758  40.111  20.164  0.264
824.194  225.891  V  05:50:07.700  1.110027  824.543  225.966  18.754  0.073
756.004  82.323  V  05:50:07.700  1.110027  755.846  82.430  18.393  0.052
746.439  145.726  V  05:50:07.700  1.110027  747.532  144.854  21.665  1.101
521.503  25.902  V  05:50:07.700  1.110027  522.504  27.191  19.747  0.195
722.442  138.266  V  05:50:07.700  1.110027  723.327  138.200  20.183  0.274
