191.837  272.354  V  03:12:38.098  1.337482  183.298  270.372  12.383  0.001
164.499  301.631  V  03:12:38.098  1.337482  175.217  301.805  15.393  0.005
197.076  271.816  R  03:13:33.281  1.33463  188.792  269.526  11.780  0.001
169.733  301.096  R  03:13:33.281  1.33463  180.764  301.094  14.420  0.003
204.269  270.598  I  03:14:28.510  1.331813  195.784  268.608  12.244  0.001
176.926  299.883  I  03:14:28.510  1.331813  187.770  300.081  14.612  0.003
1930.426  646.325  V  03:18:42.308  1.223993  1936.602  649.882  16.367  0.007
1848.468  737.884  V  03:18:42.308  1.223993  1859.896  738.446  15.358  0.004
1765.689  502.401  V  03:18:42.308  1.223993  1760.892  505.293  14.224  0.002
1575.161  996.187  V  03:18:42.308  1.223993  1592.314  996.362  16.090  0.006
1355.140  656.910  V  03:18:42.308  1.223993  1372.089  655.984  15.120  0.004
1054.859  1079.720  V  03:18:42.308  1.223993  1047.985  1079.428  16.631  0.009
862.828  976.067  V  03:18:42.308  1.223993  865.712  974.294  12.681  0.001
533.318  677.270  V  03:18:42.308  1.223993  544.398  679.344  16.094  0.007
481.503  1841.238  V  03:18:42.308  1.223993  488.383  1842.115  16.282  0.007
426.629  1808.491  V  03:18:42.308  1.223993  424.582  1808.734  16.803  0.011
340.599  306.870  V  03:18:42.308  1.223993  337.364  307.904  16.124  0.007
315.295  1123.630  V  03:18:42.308  1.223993  330.330  1121.289  13.156  0.001
1936.159  646.207  R  03:19:37.640  1.22552  1942.211  649.843  15.527  0.005
1854.204  737.751  R  03:19:37.640  1.22552  1865.460  738.407  14.777  0.003
1771.443  502.294  R  03:19:37.640  1.22552  1766.458  505.236  13.593  0.002
1360.923  656.763  R  03:19:37.640  1.22552  1377.888  655.898  14.245  0.002
1142.835  1082.955  R  03:19:37.640  1.22552  1145.892  1084.518  22.713  2.387
1060.648  1079.506  R  03:19:37.640  1.22552  1053.962  1079.070  16.157  0.007
868.638  975.856  R  03:19:37.640  1.22552  871.656  973.905  12.233  0.001
539.172  677.081  R  03:19:37.640  1.22552  550.334  679.173  15.538  0.005
487.305  1840.900  R  03:19:37.640  1.22552  494.347  1841.665  15.630  0.005
432.438  1808.154  R  03:19:37.640  1.22552  430.618  1808.315  16.287  0.009
346.488  306.718  R  03:19:37.640  1.22552  343.095  307.619  15.221  0.004
321.147  1123.374  R  03:19:37.640  1.22552  336.202  1121.017  12.625  0.001
44.932  217.961  R  03:19:37.640  1.22552  62.036  221.430  12.553  0.001
1942.510  645.777  I  03:20:33.027  1.227098  1948.598  649.431  15.855  0.006
1860.536  737.329  I  03:20:33.027  1.227098  1871.995  737.957  15.280  0.005
1777.710  501.891  I  03:20:33.027  1.227098  1772.875  504.742  14.094  0.002
1587.170  995.617  I  03:20:33.027  1.227098  1586.345  995.457  25.003  20.660
1476.394  552.001  I  03:20:33.027  1.227098  1476.094  546.889  22.509  2.093
1148.938  1082.623  I  03:20:33.027  1.227098  1156.378  1087.884  22.188  1.494
1066.718  1079.186  I  03:20:33.027  1.227098  1059.960  1078.789  16.702  0.012
874.619  975.566  I  03:20:33.027  1.227098  877.719  973.560  12.842  0.001
544.983  676.846  I  03:20:33.027  1.227098  556.319  678.854  16.048  0.008
493.258  1840.638  I  03:20:33.027  1.227098  500.138  1841.596  16.048  0.008
438.365  1807.901  I  03:20:33.027  1.227098  436.446  1808.232  16.842  0.013
352.171  306.521  I  03:20:33.027  1.227098  349.127  307.466  15.509  0.006
326.935  1123.156  I  03:20:33.027  1.227098  342.105  1120.678  13.161  0.001
